latitude,longitude,acq_date,frp,geometry,index_right,LABEL3,RGB_color,Year,elevation
51.5552,-2.3253,2022-08-08,23.0,POINT (377543.33848553256 184085.20336713584),74320.0,Non-irrigated arable land,#ffffa8,2022,184.0
51.5529,-2.3107,2022-08-08,9.0,POINT (378554.47863135254 183824.99992490286),74320.0,Non-irrigated arable land,#ffffa8,2022,164.0
51.5773,-3.7735,2022-08-08,9.2,POINT (277202.37150320236 187983.6544689312),15637.0,Industrial or commercial units,#cc4df2,2022,15.0
51.731,-1.918,2022-08-08,13.2,POINT (405759.9104054556 203590.49654855323),29545.0,Pastures,#e6e64d,2022,125.0
50.8439,-2.2785,2022-08-08,15.0,POINT (380488.07324418233 104967.72272002845),5833.0,Broad-leaved forest,#80ff00,2022,172.0
50.8612,-0.7908,2022-08-08,18.4,POINT (485199.56594056275 107550.79605083607),4098.0,Pastures,#e6e64d,2022,34.0
50.8586,-0.8057,2022-08-08,7.6,POINT (484155.6123297454 107244.61954839734),2894.0,Non-irrigated arable land,#ffffa8,2022,33.0
51.6054,-0.7792,2022-08-08,10.7,POINT (484641.1648251528 190323.78429844533),23516.0,Non-irrigated arable land,#ffffa8,2022,131.0
53.5666,-0.5883,2022-08-09,7.7,POINT (493592.2511977317 408702.94236687827),58369.0,Non-irrigated arable land,#ffffa8,2022,36.0
51.0015,-3.0052,2022-08-09,35.2,POINT (329562.9066528871 122937.813573602),74372.0,Pastures,#e6e64d,2022,42.0
51.0048,-2.9956,2022-08-09,23.1,POINT (330241.46914218686 123295.64176571998),74319.0,Non-irrigated arable land,#ffffa8,2022,33.0
52.3207,0.0133,2022-08-09,11.3,POINT (537318.1852043653 271085.5838805664),31147.0,Pastures,#e6e64d,2022,6.0
53.5639,-0.5929,2022-08-09,6.9,POINT (493293.55278758565 408396.5496786377),16604.0,Industrial or commercial units,#cc4df2,2022,28.0
55.9709,-3.5207,2022-08-10,5.6,POINT (305185.81554115296 676366.5179661989),27681.0,Non-irrigated arable land,#ffffa8,2022,75.0
55.9613,-3.5237,2022-08-10,8.1,POINT (304975.0367038758 675302.3030277732),27681.0,Non-irrigated arable land,#ffffa8,2022,104.0
53.569,-0.5972,2022-08-10,7.6,POINT (492997.59286295954 408958.28554877074),16604.0,Industrial or commercial units,#cc4df2,2022,18.0
52.4427,1.5902,2022-08-10,6.4,POINT (644093.772058994 288810.8277106307),58367.0,Non-irrigated arable land,#ffffa8,2022,25.0
51.3543,1.0747,2022-08-10,7.4,POINT (614183.4889872398 166179.31245172472),7952.0,Non-irrigated arable land,#ffffa8,2022,13.0
54.0963,-1.3779,2022-08-10,6.2,POINT (440782.84155276284 466890.0517075171),58368.0,Non-irrigated arable land,#ffffa8,2022,12.0
51.3519,1.0895,2022-08-10,21.5,POINT (615225.0195556906 165955.80811341398),7952.0,Non-irrigated arable land,#ffffa8,2022,13.0
50.1376,-5.436,2022-08-10,20.1,POINT (154570.5822061701 32046.982331399486),231.0,Non-irrigated arable land,#ffffa8,2022,36.0
52.802,0.8589,2022-08-10,9.6,POINT (592819.794510016 326546.52260003006),58367.0,Non-irrigated arable land,#ffffa8,2022,68.0
52.814,0.8704,2022-08-10,7.1,POINT (593541.5567749874 327911.85935952223),58367.0,Non-irrigated arable land,#ffffa8,2022,56.0
53.5678,-0.6018,2022-08-10,10.5,POINT (492695.5977279269 408818.799599233),16604.0,Industrial or commercial units,#cc4df2,2022,22.0
53.5645,-0.6191,2022-08-10,11.9,POINT (491557.06042550935 408429.3326405449),13703.0,Discontinuous urban fabric,#ff0000,2022,18.0
52.8049,0.8749,2022-08-10,28.4,POINT (593885.2361304167 326912.0245148694),58367.0,Non-irrigated arable land,#ffffa8,2022,59.0
51.568,-3.7645,2022-08-11,8.7,POINT (277801.01692801894 186934.34710993082),15637.0,Industrial or commercial units,#cc4df2,2022,16.0
55.8306,-3.4779,2022-08-11,9.0,POINT (307523.27867988875 660695.273736577),53051.0,Moors and heathland,#a6ff80,2022,255.0
55.9516,-2.7141,2022-08-11,29.8,POINT (355505.0620779663 673404.5420166054),27659.0,Non-irrigated arable land,#ffffa8,2022,67.0
55.3179,-2.3417,2022-08-11,72.4,POINT (378412.7042116248 602700.3994021282),44708.0,Coniferous forest,#00a600,2022,269.0
55.3167,-2.3479,2022-08-11,45.5,POINT (378018.5646951131 602568.803150828),44708.0,Coniferous forest,#00a600,2022,284.0
55.3119,-2.3257,2022-08-11,21.0,POINT (379424.9930529382 602027.8076156059),44708.0,Coniferous forest,#00a600,2022,355.0
52.1833,-1.9398,2022-08-11,28.6,POINT (404212.88650288346 253896.2343568047),74320.0,Non-irrigated arable land,#ffffa8,2022,69.0
52.1159,-1.0933,2022-08-11,9.0,POINT (462182.64140438155 246785.21629328287),74320.0,Non-irrigated arable land,#ffffa8,2022,132.0
53.6428,-1.2515,2022-08-11,6.4,POINT (449581.44469847344 416514.397070173),58368.0,Non-irrigated arable land,#ffffa8,2022,62.0
53.5617,-0.6073,2022-08-11,16.2,POINT (492344.6428300111 408133.06187265494),58369.0,Non-irrigated arable land,#ffffa8,2022,16.0
55.3095,-2.3546,2022-08-11,42.6,POINT (377589.2674127015 601769.6796919891),35852.0,Pastures,#e6e64d,2022,203.0
55.3114,-2.3355,2022-08-11,63.9,POINT (378802.690755671 601975.1175344748),44708.0,Coniferous forest,#00a600,2022,280.0
55.8328,-3.493,2022-08-11,7.7,POINT (306582.77912706323 660960.3933915632),55412.0,Transitional woodland-shrub,#a6f200,2022,252.0
51.2511,-1.2916,2022-08-11,16.5,POINT (449537.0655034278 150452.7652117834),74320.0,Non-irrigated arable land,#ffffa8,2022,122.0
51.2547,-1.2732,2022-08-11,14.8,POINT (450817.2611216131 150865.66031745583),74320.0,Non-irrigated arable land,#ffffa8,2022,115.0
51.5716,-3.7688,2022-08-12,8.1,POINT (277512.6960359005 187341.88967390102),15637.0,Industrial or commercial units,#cc4df2,2022,7.0
50.6477,-1.9709,2022-08-12,18.1,POINT (402153.7053763438 83113.23218097287),7348.0,Moors and heathland,#a6ff80,2022,44.0
50.6494,-1.965,2022-08-12,27.0,POINT (402570.7568292423 83302.45160125577),7348.0,Moors and heathland,#a6ff80,2022,29.0
53.7725,-0.6275,2022-08-12,14.6,POINT (490554.19948081765 431558.18520606146),58369.0,Non-irrigated arable land,#ffffa8,2022,20.0
54.1686,-1.3504,2022-08-12,46.9,POINT (442507.4270827903 474950.60074215184),58368.0,Non-irrigated arable land,#ffffa8,2022,24.0
54.1716,-1.3544,2022-08-12,43.8,POINT (442243.2387587287 475282.002831556),16892.0,Industrial or commercial units,#cc4df2,2022,21.0
51.57,-3.7699,2022-08-12,7.1,POINT (277432.160029035 187165.80514441972),15637.0,Industrial or commercial units,#cc4df2,2022,11.0
53.5688,-0.5992,2022-08-12,9.1,POINT (492865.5887191377 408933.42925812444),16604.0,Industrial or commercial units,#cc4df2,2022,18.0
53.5678,-0.5962,2022-08-13,25.5,POINT (493066.44531526713 408826.09540087864),16604.0,Industrial or commercial units,#cc4df2,2022,41.0
53.5663,-0.6029,2022-08-13,19.7,POINT (492626.026325854 408650.5009532812),16604.0,Industrial or commercial units,#cc4df2,2022,26.0
53.6469,-0.2436,2022-08-13,22.2,POINT (516198.86369624076 418143.3878378589),47180.0,Mixed forest,#4dff00,2022,12.0
51.5714,-3.7653,2022-08-13,14.3,POINT (277754.7036610793 187313.78583056782),15637.0,Industrial or commercial units,#cc4df2,2022,12.0
51.3571,-0.7207,2022-08-13,9.4,POINT (489174.70658487343 162779.59773672617),42690.0,Coniferous forest,#00a600,2022,128.0
51.7313,-3.041,2022-08-13,6.0,POINT (328203.2240999504 204133.7519875202),23908.0,Non-irrigated arable land,#ffffa8,2022,340.0
51.3587,-0.7289,2022-08-13,12.7,POINT (488600.6750953725 162947.60579817044),50785.0,Moors and heathland,#a6ff80,2022,126.0
51.2433,-2.5641,2022-08-13,7.2,POINT (360720.20958218 149498.42168283783),74383.0,Pastures,#e6e64d,2022,226.0
51.8841,-5.265,2022-08-13,5.8,POINT (175396.6457766189 225655.76174707361),74453.0,Discontinuous urban fabric,#ff0000,2022,50.0
53.6419,-0.2575,2022-08-13,12.6,POINT (515293.75692969665 417564.58212145756),16602.0,Industrial or commercial units,#cc4df2,2022,19.0
53.6487,-0.2497,2022-08-13,6.8,POINT (515790.75217609736 418333.68463853525),16602.0,Industrial or commercial units,#cc4df2,2022,7.0
51.3497,-0.7259,2022-08-13,11.3,POINT (488826.93344156997 161950.3591459672),10507.0,Discontinuous urban fabric,#ff0000,2022,124.0
53.5687,-0.6075,2022-08-13,9.4,POINT (492316.16982024885 408911.5249345596),16604.0,Industrial or commercial units,#cc4df2,2022,23.0
56.0137,-3.6705,2022-08-14,7.6,POINT (295952.3397088774 681345.2738514261),,,,2022,0.0
51.5698,-3.7663,2022-08-14,5.1,POINT (277681.10594257986 187137.53014279058),15637.0,Industrial or commercial units,#cc4df2,2022,10.0
53.6464,-0.2444,2022-08-14,12.1,POINT (516147.3598986404 418086.4616125823),16602.0,Industrial or commercial units,#cc4df2,2022,9.0
53.5663,-0.5938,2022-08-14,12.8,POINT (493228.6749379696 408662.36232432286),16604.0,Industrial or commercial units,#cc4df2,2022,23.0
51.6878,-0.0249,2022-08-14,13.4,POINT (536627.3870405974 200628.8804161409),15451.0,Industrial or commercial units,#cc4df2,2022,20.0
51.6896,-0.0432,2022-08-14,57.6,POINT (535357.1304502491 200794.98668043705),28784.0,Pastures,#e6e64d,2022,27.0
53.6493,-0.2529,2022-08-14,16.9,POINT (515577.6150923787 418395.23008789995),16602.0,Industrial or commercial units,#cc4df2,2022,12.0
53.646,-0.2397,2022-08-14,35.5,POINT (516459.11470563896 418049.64261351706),47180.0,Mixed forest,#4dff00,2022,10.0
53.6525,-0.2576,2022-08-14,8.5,POINT (515258.26179529255 418743.584772408),16602.0,Industrial or commercial units,#cc4df2,2022,9.0
53.4015,-1.3891,2022-08-16,6.3,POINT (440714.7731303186 389582.16853829543),16488.0,Industrial or commercial units,#cc4df2,2022,49.0
53.5665,-0.5919,2022-08-19,13.3,POINT (493354.06265674497 408687.0977591848),16604.0,Industrial or commercial units,#cc4df2,2022,21.0
53.6845,-1.2474,2022-08-20,10.0,POINT (449803.41931718675 421156.5747959066),58368.0,Non-irrigated arable land,#ffffa8,2022,42.0
53.5681,-0.5993,2022-08-20,11.4,POINT (492860.4982851855 408855.42683235655),16604.0,Industrial or commercial units,#cc4df2,2022,34.0
53.8355,-0.2731,2022-08-21,24.8,POINT (513739.0562417867 439076.22820158326),58369.0,Non-irrigated arable land,#ffffa8,2022,10.0
53.8293,-0.2993,2022-08-21,16.9,POINT (512031.6069073166 438344.86703034444),58369.0,Non-irrigated arable land,#ffffa8,2022,4.0
51.5647,-3.7692,2022-08-24,9.4,POINT (277466.40774707776 186575.23982463195),15637.0,Industrial or commercial units,#cc4df2,2022,10.0
51.3859,-0.9236,2022-08-24,7.8,POINT (475000.10246728105 165755.62334899907),23125.0,Non-irrigated arable land,#ffffa8,2022,51.0
51.3831,-0.9079,2022-08-24,7.3,POINT (476097.2274963659 165460.38728813065),10574.0,Discontinuous urban fabric,#ff0000,2022,62.0
50.7697,-1.8627,2022-08-24,9.1,POINT (409778.51669718354 96688.36325699236),4201.0,Pastures,#e6e64d,2022,5.0
52.1946,1.4164,2022-08-26,4.6,POINT (633588.8430392927 260653.49026921968),39202.0,Broad-leaved forest,#80ff00,2022,40.0
53.568,-0.6057,2022-08-27,16.1,POINT (492436.89309706085 408835.98503521725),16604.0,Industrial or commercial units,#cc4df2,2022,21.0
53.5673,-0.6128,2022-08-27,14.4,POINT (491968.2298552544 408748.9304338498),16604.0,Industrial or commercial units,#cc4df2,2022,23.0
51.5707,-3.7637,2022-08-27,13.6,POINT (277863.7037361974 187233.26542220538),15637.0,Industrial or commercial units,#cc4df2,2022,11.0
53.5579,-0.6109,2022-08-28,14.4,POINT (492114.45125164196 407705.670575316),58369.0,Non-irrigated arable land,#ffffa8,2022,17.0
51.6948,-3.9428,2022-08-29,6.2,POINT (265819.31903539994 201348.38520742755),15743.0,Industrial or commercial units,#cc4df2,2022,91.0
51.5715,-3.7696,2022-08-30,11.4,POINT (277456.98807537777 187332.11074393487),15637.0,Industrial or commercial units,#cc4df2,2022,7.0
52.245,-0.5999,2022-08-31,14.5,POINT (495689.3961219002 261680.6060029879),58367.0,Non-irrigated arable land,#ffffa8,2022,106.0
52.3099,-0.7785,2022-08-31,6.9,POINT (483374.1757365438 268678.56373238756),58367.0,Non-irrigated arable land,#ffffa8,2022,117.0
52.2474,-0.5852,2022-08-31,21.0,POINT (496687.78323567996 261967.03135726764),39541.0,Broad-leaved forest,#80ff00,2022,110.0
52.8582,-1.2738,2022-08-31,3.7,POINT (448993.34184225666 329214.54960692546),74320.0,Non-irrigated arable land,#ffffa8,2022,31.0
52.664,-1.368,2022-08-31,8.1,POINT (442840.4174399416 307552.08187780046),74320.0,Non-irrigated arable land,#ffffa8,2022,150.0
52.8556,-1.2889,2022-08-31,6.4,POINT (447979.51025828836 328915.16344054067),74320.0,Non-irrigated arable land,#ffffa8,2022,32.0
53.5686,-0.5915,2022-08-31,6.4,POINT (493375.9319488731 408921.2378539076),16604.0,Industrial or commercial units,#cc4df2,2022,29.0
53.2256,-1.0933,2022-08-31,29.1,POINT (460629.7316941633 370222.86897571565),58368.0,Non-irrigated arable land,#ffffa8,2022,51.0
53.1993,-1.1948,2022-08-31,8.3,POINT (453886.5213351233 367216.0349624135),47013.0,Mixed forest,#4dff00,2022,90.0
51.5712,-3.7627,2022-09-01,8.2,POINT (277934.34430202533 187287.19703002623),17485.0,Road and rail networks and associated land,#cc0000,2022,8.0
51.569,-3.7672,2022-09-02,19.4,POINT (277616.58432070736 187050.0726989826),15637.0,Industrial or commercial units,#cc4df2,2022,10.0
52.1236,0.5172,2022-09-03,6.8,POINT (572419.1755016518 250242.28716095228),58367.0,Non-irrigated arable land,#ffffa8,2022,105.0
51.5636,-3.7675,2022-09-06,7.3,POINT (277581.2757491447 186450.06357702264),15637.0,Industrial or commercial units,#cc4df2,2022,8.0
51.5659,-3.7641,2022-09-06,14.2,POINT (277823.10350702936 186700.1456569751),15637.0,Industrial or commercial units,#cc4df2,2022,12.0
51.7699,0.5313,2022-09-06,9.6,POINT (574753.2936058044 210944.74233359663),17912.0,Mineral extraction sites,#a600cc,2022,39.0
55.3562,-2.0526,2022-09-07,5.6,POINT (396763.23874379497 606910.7650375221),35939.0,Pastures,#e6e64d,2022,224.0
52.0702,-2.1546,2022-09-07,5.4,POINT (389499.7843606217 241325.90990577365),30885.0,Pastures,#e6e64d,2022,18.0
53.5694,-0.5943,2022-09-08,8.1,POINT (493188.7550333229 409006.5708103832),16604.0,Industrial or commercial units,#cc4df2,2022,21.0
51.9154,0.0079,2022-09-09,63.9,POINT (538197.2507452456 226001.2902652743),58367.0,Non-irrigated arable land,#ffffa8,2022,83.0
51.9182,0.0239,2022-09-09,29.2,POINT (539288.9388674761 226343.15349065297),58367.0,Non-irrigated arable land,#ffffa8,2022,97.0
51.9151,0.0021,2022-09-09,53.5,POINT (537799.2917381495 225956.93825283425),38930.0,Broad-leaved forest,#80ff00,2022,91.0
51.9234,0.0351,2022-09-09,21.1,POINT (540042.9601827073 226942.9145949473),58367.0,Non-irrigated arable land,#ffffa8,2022,105.0
51.9178,0.0336,2022-09-09,32.9,POINT (539957.225260297 226317.2667642472),58367.0,Non-irrigated arable land,#ffffa8,2022,100.0
51.9094,0.0009,2022-09-09,43.6,POINT (537734.1927228684 225320.78120817826),58367.0,Non-irrigated arable land,#ffffa8,2022,113.0
51.9253,0.0146,2022-09-09,42.7,POINT (538627.5416793302 227114.9859672896),58367.0,Non-irrigated arable land,#ffffa8,2022,101.0
51.566,-3.7637,2022-09-11,9.6,POINT (277851.094649635 186710.59739645827),15637.0,Industrial or commercial units,#cc4df2,2022,12.0
51.9211,0.0173,2022-09-11,24.8,POINT (538826.1333924828 226653.0547819896),58367.0,Non-irrigated arable land,#ffffa8,2022,110.0
51.9123,0.0138,2022-09-11,6.2,POINT (538612.5440834449 225667.75672247523),58367.0,Non-irrigated arable land,#ffffa8,2022,78.0
50.708,-2.1653,2022-09-14,8.4,POINT (388424.28581056476 89831.31955958417),4048.0,Pastures,#e6e64d,2022,23.0
51.0083,-2.6123,2022-09-14,5.7,POINT (357138.163315723 123391.46581284699),74317.0,Non-irrigated arable land,#ffffa8,2022,20.0
50.9361,-2.8668,2022-09-14,6.2,POINT (339188.58103725815 115541.74657839758),74317.0,Non-irrigated arable land,#ffffa8,2022,81.0
50.7288,-2.097,2022-09-14,6.1,POINT (393250.06578211865 92135.75199556892),2710.0,Non-irrigated arable land,#ffffa8,2022,11.0
50.7056,-2.1798,2022-09-14,6.1,POINT (387399.77558391454 89566.82645126339),6806.0,Mixed forest,#4dff00,2022,12.0
51.5705,-3.7664,2022-09-17,12.3,POINT (277676.05669189716 187215.5417531653),15637.0,Industrial or commercial units,#cc4df2,2022,10.0
53.5673,-0.5987,2022-09-19,8.5,POINT (492901.9829079136 408767.2117764319),16604.0,Industrial or commercial units,#cc4df2,2022,34.0
51.5603,-3.7671,2022-09-20,8.8,POINT (277600.1305457933 186082.4142616166),15637.0,Industrial or commercial units,#cc4df2,2022,9.0
53.5681,-0.5876,2022-09-22,8.1,POINT (493635.2988252259 408870.7302068061),47177.0,Mixed forest,#4dff00,2022,34.0
51.5676,-3.7675,2022-09-22,18.8,POINT (277592.02959957416 186894.88703255),15637.0,Industrial or commercial units,#cc4df2,2022,9.0
53.1032,-1.3055,2022-09-23,7.6,POINT (446595.28005191335 356447.86133184383),25412.0,Non-irrigated arable land,#ffffa8,2022,124.0
53.1057,-1.2902,2022-09-23,6.1,POINT (447616.8732153825 356736.0086463759),25412.0,Non-irrigated arable land,#ffffa8,2022,140.0
53.0246,-0.818,2022-09-23,3.9,POINT (479377.40693641093 348131.76042473695),58369.0,Non-irrigated arable land,#ffffa8,2022,15.0
53.5659,-0.5927,2022-09-24,11.0,POINT (493302.4018750457 408619.3030071511),16604.0,Industrial or commercial units,#cc4df2,2022,21.0
53.5638,-0.6004,2022-09-24,9.0,POINT (492797.054975217 408375.63712130405),16604.0,Industrial or commercial units,#cc4df2,2022,22.0
50.8871,-2.6007,2022-09-25,4.5,POINT (357842.2138970112 109906.7480272169),74383.0,Pastures,#e6e64d,2022,69.0
53.56,-0.5977,2022-09-28,6.1,POINT (492984.1970395447 407956.4206606408),41012.0,Broad-leaved forest,#80ff00,2022,25.0
54.5005,-0.9443,2022-10-02,11.1,POINT (468466.54135976196 512198.9081180296),51884.0,Moors and heathland,#a6ff80,2022,218.0
53.5653,-0.6049,2022-10-02,5.2,POINT (492495.75528843835 408536.65839915123),16604.0,Industrial or commercial units,#cc4df2,2022,21.0
53.5622,-0.588,2022-10-02,6.0,POINT (493621.8235137481 408213.8550564276),58369.0,Non-irrigated arable land,#ffffa8,2022,37.0
51.5741,-3.7682,2022-10-02,4.2,POINT (277560.9996205348 187618.89877323498),15637.0,Industrial or commercial units,#cc4df2,2022,9.0
50.4314,-4.1656,2022-10-02,4.1,POINT (246289.57755144557 61302.34884751629),2418.0,Non-irrigated arable land,#ffffa8,2022,44.0
52.0035,1.2804,2022-10-02,11.7,POINT (625257.4370170597 238976.84344772424),23827.0,Non-irrigated arable land,#ffffa8,2022,24.0
52.7497,1.3635,2022-10-02,4.0,POINT (627098.0200060041 322203.5149046908),16068.0,Industrial or commercial units,#cc4df2,2022,13.0
52.7927,1.3924,2022-10-02,4.7,POINT (628822.2162096449 327076.223764602),58367.0,Non-irrigated arable land,#ffffa8,2022,32.0
53.563,-0.5917,2022-10-02,7.9,POINT (493375.0072485509 408297.99942573917),41012.0,Broad-leaved forest,#80ff00,2022,28.0
51.5721,-3.7713,2022-10-06,7.8,POINT (277340.79713042243 187401.68734838953),15637.0,Industrial or commercial units,#cc4df2,2022,15.0
52.5638,-2.4967,2022-10-06,8.8,POINT (366427.482981177 296334.78356670577),25374.0,Non-irrigated arable land,#ffffa8,2022,140.0
51.0052,-3.1986,2022-10-07,5.1,POINT (315999.35969508946 123552.15735961983),74317.0,Non-irrigated arable land,#ffffa8,2022,47.0
51.5683,-3.7658,2022-10-08,8.5,POINT (277711.72754917643 186969.88416424778),15637.0,Industrial or commercial units,#cc4df2,2022,9.0
52.7457,0.1906,2022-10-09,3.3,POINT (547966.2021548268 318702.9615940326),58367.0,Non-irrigated arable land,#ffffa8,2022,4.0
52.5345,-2.5573,2022-10-10,20.7,POINT (362294.4710603733 293105.6100021134),37480.0,"Land principally occupied by agriculture, with significant areas of natural vegetation",#e6cc4d,2022,187.0
51.5656,-3.7621,2022-10-10,16.2,POINT (277960.9138107621 186663.44112892664),15637.0,Industrial or commercial units,#cc4df2,2022,16.0
51.5647,-3.7631,2022-10-10,5.5,POINT (277889.192584249 186565.026707771),15637.0,Industrial or commercial units,#cc4df2,2022,12.0
56.6824,-3.467,2022-10-12,7.5,POINT (310225.0768992695 755478.6740204763),62494.0,Broad-leaved forest,#80ff00,2022,225.0
53.5658,-0.6084,2022-10-14,4.1,POINT (492262.87473907 408587.7463256113),16604.0,Industrial or commercial units,#cc4df2,2022,19.0
51.5682,-3.7697,2022-10-15,9.1,POINT (277441.17471277487 186965.29900033318),15637.0,Industrial or commercial units,#cc4df2,2022,14.0
53.5653,-0.5905,2022-10-16,7.3,POINT (493449.41947369865 408555.436950217),58369.0,Non-irrigated arable land,#ffffa8,2022,28.0
52.2975,-0.5317,2022-10-16,4.0,POINT (500227.1787457593 267611.9186622084),31120.0,Pastures,#e6e64d,2022,91.0
53.5628,-0.6057,2022-10-16,10.5,POINT (492448.21889235574 408257.5058871673),58369.0,Non-irrigated arable land,#ffffa8,2022,15.0
51.5696,-3.7693,2022-10-25,4.5,POINT (277472.6640231344 187120.31629112957),15637.0,Industrial or commercial units,#cc4df2,2022,11.0
56.0019,-3.6865,2022-10-26,12.3,POINT (294922.87721802096 680056.3765776833),17375.0,Industrial or commercial units,#cc4df2,2022,5.0
53.5669,-0.5977,2022-10-28,7.0,POINT (492969.0827013591 408724.01698597125),16604.0,Industrial or commercial units,#cc4df2,2022,41.0
53.5666,-0.605,2022-11-04,10.1,POINT (492486.2997232225 408681.14845400525),16604.0,Industrial or commercial units,#cc4df2,2022,21.0
53.0304,-2.3772,2022-11-05,12.2,POINT (374800.30276769755 348190.5521397006),25443.0,Non-irrigated arable land,#ffffa8,2022,62.0
51.5747,-3.7711,2022-11-05,7.6,POINT (277361.66167684307 187690.4870235587),15637.0,Industrial or commercial units,#cc4df2,2022,8.0
53.567,-0.5965,2022-11-08,7.5,POINT (493048.33246445155 408736.70709713956),16604.0,Industrial or commercial units,#cc4df2,2022,41.0
51.6923,-1.3108,2022-11-12,6.8,POINT (447735.5018749726 199507.75675667566),17739.0,Airports,#e6cce6,2022,73.0
52.089,-1.1457,2022-11-12,9.6,POINT (458629.84292116715 243749.75374461024),30531.0,Pastures,#e6e64d,2022,127.0
51.5682,-3.7694,2022-11-13,16.1,POINT (277461.9658034971 186964.79576296208),15637.0,Industrial or commercial units,#cc4df2,2022,14.0
51.5647,-3.7685,2022-11-15,15.1,POINT (277514.92402388656 186574.0660354391),15637.0,Industrial or commercial units,#cc4df2,2022,8.0
51.5713,-3.764,2022-11-19,16.3,POINT (277844.52377641946 187300.49063075503),15637.0,Industrial or commercial units,#cc4df2,2022,8.0
53.397,-1.3854,2022-12-09,14.1,POINT (440965.0846333325 389083.65166531305),16488.0,Industrial or commercial units,#cc4df2,2022,62.0
51.574,-3.7755,2022-12-09,30.5,POINT (277054.87866148015 187620.03895986476),15637.0,Industrial or commercial units,#cc4df2,2022,14.0
56.0013,-3.6891,2022-12-20,11.9,POINT (294759.11774466606 679993.5682899897),17375.0,Industrial or commercial units,#cc4df2,2022,4.0
56.0088,-3.6852,2022-12-21,9.5,POINT (295022.6733371952 680822.2487073378),17375.0,Industrial or commercial units,#cc4df2,2022,5.0
53.5656,-0.5912,2022-12-29,23.7,POINT (493402.4006283085 408587.89337958535),16604.0,Industrial or commercial units,#cc4df2,2022,28.0
51.5675,-3.7674,2023-01-02,9.6,POINT (277598.69121782866 186883.59889517835),15637.0,Industrial or commercial units,#cc4df2,2023,9.0
53.2741,-2.8414,2023-01-08,33.4,POINT (343987.8524424602 375565.4734117307),16487.0,Industrial or commercial units,#cc4df2,2023,9.0
51.566,-3.7676,2023-01-19,9.6,POINT (277580.7972871042 186717.12517631054),15637.0,Industrial or commercial units,#cc4df2,2023,8.0
53.5733,-0.5941,2023-01-20,9.9,POINT (493193.43337206997 409440.69140196516),16604.0,Industrial or commercial units,#cc4df2,2023,4.0
51.5744,-3.7765,2023-01-26,7.4,POINT (276986.66489824525 187666.20481051638),15637.0,Industrial or commercial units,#cc4df2,2023,14.0
53.5699,-0.5999,2023-02-01,15.6,POINT (492816.8279259017 409054.88822760404),16604.0,Industrial or commercial units,#cc4df2,2023,18.0
53.568,-0.6047,2023-02-03,10.2,POINT (492503.1156193654 408837.2820862756),16604.0,Industrial or commercial units,#cc4df2,2023,21.0
57.1456,-3.2834,2023-02-06,10.8,POINT (322440.22379212454 806809.8637147035),68463.0,Moors and heathland,#a6ff80,2023,623.0
53.571,-0.6094,2023-02-07,9.5,POINT (492185.35257790494 409164.9323760596),16604.0,Industrial or commercial units,#cc4df2,2023,16.0
53.5682,-0.5936,2023-02-07,10.6,POINT (493237.74565503723 408873.99100122444),16604.0,Industrial or commercial units,#cc4df2,2023,22.0
51.5619,-3.7659,2023-02-07,11.0,POINT (277687.60673720273 186258.3339465761),15637.0,Industrial or commercial units,#cc4df2,2023,7.0
51.5668,-3.7695,2023-02-09,9.2,POINT (277451.2672318007 186809.27528192813),15637.0,Industrial or commercial units,#cc4df2,2023,14.0
54.4571,-1.0612,2023-02-09,24.7,POINT (460960.545672892 507262.6288829729),44148.0,Coniferous forest,#00a600,2023,286.0
51.5746,-3.7734,2023-02-10,23.5,POINT (277202.0163370321 187683.23026752367),15637.0,Industrial or commercial units,#cc4df2,2023,10.0
53.3646,-1.6885,2023-02-11,7.7,POINT (420826.32013028074 385348.40673968353),51529.0,Moors and heathland,#a6ff80,2023,390.0
53.4102,-1.6786,2023-02-13,9.6,POINT (421462.295191575 390424.40737023525),51498.0,Moors and heathland,#a6ff80,2023,348.0
57.1486,-3.3045,2023-02-13,9.6,POINT (321169.9386659277 807168.0213493186),68463.0,Moors and heathland,#a6ff80,2023,636.0
56.9331,-2.7712,2023-02-14,9.6,POINT (353165.25323889096 782688.4022287747),68463.0,Moors and heathland,#a6ff80,2023,496.0
57.0035,-2.9671,2023-02-14,10.6,POINT (341354.53237674566 790676.3542276534),68463.0,Moors and heathland,#a6ff80,2023,369.0
56.9375,-2.8053,2023-02-14,9.1,POINT (351095.8240252916 783202.1146196375),68463.0,Moors and heathland,#a6ff80,2023,335.0
52.7973,0.7582,2023-02-14,29.8,POINT (586052.9500680387 325758.6653570414),58367.0,Non-irrigated arable land,#ffffa8,2023,60.0
54.819,-2.0611,2023-02-14,17.1,POINT (396171.8168982242 547129.4974102699),52217.0,Moors and heathland,#a6ff80,2023,437.0
52.1335,-3.9104,2023-02-14,8.7,POINT (269339.4751716101 250076.98915050132),48229.0,Natural grasslands,#ccf24d,2023,399.0
52.1372,-3.8772,2023-02-14,6.8,POINT (271622.2975580612 250429.16247725516),51073.0,Moors and heathland,#a6ff80,2023,368.0
51.1584,-3.2251,2023-02-14,10.7,POINT (314423.62642977526 140619.07194166895),38258.0,Broad-leaved forest,#80ff00,2023,258.0
57.3896,-3.6338,2023-02-15,25.5,POINT (301891.30462698167 834421.763037747),68575.0,Moors and heathland,#a6ff80,2023,335.0
